MGR_RUNID,HL_DATE,HL_MARKET,Cntr,Region,Market,SubNetwork_2,PERIOD_START_TIME,PERIOD_DURATION,MeContext,UtranCell,pmAttNonBlindInterFreqHoCsSpeech12,pmCellDowntimeAuto,pmCellDowntimeMan,pmChSwitchAttemptUraFach,pmChSwitchSuccUraFach,pmDlTrafficVolumePs128,pmDlTrafficVolumePs16,pmDlTrafficVolumePs384,pmDlTrafficVolumePs64,pmDlTrafficVolumePs8,pmDlTrafficVolumePsCommon,pmDlTrafficVolumePsIntHs,pmDlTrafficVolumePsStr128,pmDlTrafficVolumePsStr16,pmDlTrafficVolumePsStr64,pmFailNonBlindInterFreqHoFailRevertCsSpeech12,pmNoDirRetryAtt,pmNoLoadSharingRrcConnCs,pmNoLoadSharingRrcConnPs,pmNoNormalNasSignReleaseCs,pmNoNormalRabReleaseSpeech,pmNoRabEstablishAttemptSpeech,pmNoRabEstablishSuccessSpeech,pmNoRabEstablishAttemptPacketInteractive,pmNoRabEstablishSuccessPacketInteractive,pmNoSysRelSpeechNeighbr,pmNoSystemNasSignReleaseCs,pmNoSystemRabReleaseSpeech,pmNoTimesCellFailAddToActSet,pmSamplesDchDlRlcUserPacketThp,pmSamplesHsDlRlcUserPacketThp,pmSamplesUlRssi,pmSuccNonBlindInterFreqHoCsSpeech12,pmSumBestAmr12200RabEstablish,pmSumBestAmr4750RabEstablish,pmSumBestAmr5900RabEstablish,pmSumBestAmr7950RabEstablish,pmSumBestAmrNbMmRabEstablish,pmSumBestAmrWbRabEstablish,pmSumBestCs12Establish,pmSumDchDlRlcUserPacketThp,pmSumHsDlRlcUserPacketThp,pmSumUlRssi,pmTotNoRrcConnectReqCs,pmTotNoRrcConnectReqCsSucc,pmTotNoRrcConnectReqPs,pmTotNoRrcConnectReqPsSucc
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06066G22,0,0,0,26,26,0,0,0,0,0,159,1325,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,48,126,90,0,0,0,0,0,0,0,0,162,12848,5318,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06664E22,0,0,0,8,8,0,0,0,0,0,45,156,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,19,14,90,0,0,0,0,0,0,0,0,48,1510,4814,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06312B32,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,90,0,0,0,0,0,11,0,2,0,185,4622,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06043B32,0,0,0,3,3,0,0,0,0,0,16,2495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,238,90,0,0,0,0,0,0,0,0,20,24281,4141,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06030A22,0,0,0,380,380,0,0,0,0,0,2074,427546,0,0,0,0,0,0,0,2,3,2,2,9,9,0,0,0,0,710,5121,90,0,0,0,0,0,58,15,5,2069,4158130,6281,2,2,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06056B42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,3150,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ05959C32,0,0,0,78,78,0,0,0,0,0,937,899724,0,0,0,0,0,0,0,0,0,1,1,14,14,0,0,0,0,284,3610,90,0,0,0,0,0,0,0,50,1028,8781617,4998,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06710E31,0,0,0,107,107,0,0,0,0,0,293,2628,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,68,420,90,0,0,0,0,0,0,180,180,194,24799,4715,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06026A11,0,0,0,111,111,0,0,0,0,0,899,5486,0,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,238,528,90,0,0,0,0,0,0,0,0,704,52720,4513,0,0,10,10
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06809A32,0,0,0,12,12,0,0,0,0,0,52,985,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,19,76,90,0,0,0,0,0,0,0,0,53,9591,6189,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ05705A12,0,0,0,82,82,0,0,0,0,0,1079,530733,0,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,263,2678,90,0,0,0,0,0,0,32,0,847,5203082,6093,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06587A12,0,0,0,639,639,0,0,0,0,0,3934,1145642,0,0,0,0,0,0,0,3,4,5,5,17,17,0,0,0,0,1167,9338,90,0,0,0,0,0,63,430,312,3855,11217170,6613,3,3,11,11
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06491A42,0,0,0,15,15,0,0,0,0,0,563,32430,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,68,2500,90,0,0,0,0,0,0,0,0,147,315952,4265,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06210F22,0,0,0,11,11,0,0,0,0,0,43,27,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,6,6,90,0,0,0,0,0,0,0,8,30,255,4230,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06674F22,0,0,0,25,25,0,0,0,0,0,131,7766,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,38,118,90,0,0,0,0,0,0,0,0,108,75922,5296,0,0,3,3
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06343A12,0,0,0,4,4,0,0,0,0,0,26,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,90,0,0,0,0,0,0,0,0,24,524,4140,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06719A32,0,0,0,68,68,0,0,0,0,0,514,45304,0,0,0,0,0,0,0,1,0,1,1,37,37,0,0,0,0,130,1611,90,0,0,0,0,0,4,0,0,579,444853,5631,1,1,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06374E12,0,0,0,15,15,0,0,0,0,0,116,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,90,0,0,0,0,0,0,0,0,147,3918,5013,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06296E11,0,0,0,63,63,0,0,0,0,0,491,25902,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,181,216,90,0,0,0,0,0,0,0,31,526,254153,4182,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06194A32,0,0,0,3,3,0,0,0,0,0,28,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,90,0,0,0,0,0,1,0,1,34,467,5500,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06312B12,0,0,0,39,39,0,0,0,0,0,154,2397,0,0,0,0,0,0,0,1,0,1,1,3,3,0,0,0,0,42,155,90,0,0,0,0,0,0,0,5,144,23261,4855,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06296E12,0,0,0,20,20,0,0,0,0,0,127,1173,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,44,143,90,0,0,0,0,0,0,0,0,137,11316,5406,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06053E21,0,0,0,65,65,0,0,0,0,0,494,122633,0,0,0,0,0,0,0,0,0,0,0,137,137,0,0,0,0,154,1738,90,0,0,0,0,0,0,0,0,446,1190873,4641,0,0,19,19
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06374E21,0,0,0,1,1,0,0,0,0,0,13,4029,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,731,90,0,0,0,0,0,11,0,0,10,38624,3745,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJI6052A11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,6121,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06810D12,0,0,0,60,60,0,0,0,0,0,247,182287,0,0,0,0,0,0,0,0,0,0,0,38,38,0,0,0,0,82,9079,90,0,0,0,0,0,0,0,8,272,1771939,5339,0,0,6,6
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06705F11,0,0,0,3,3,0,0,0,0,0,60,104682,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,15,682,90,0,0,0,0,0,0,0,9,51,1003704,4954,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06385F22,0,0,0,19,19,0,0,0,237,0,167,4002,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,49,188,90,0,0,0,0,0,0,0,0,176,38785,4776,0,0,6,6
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06516D31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,4590,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06344F31,0,0,0,13,13,0,0,0,0,0,67,127,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,17,23,90,0,0,0,0,0,0,0,1,56,1188,6313,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06545B12,0,0,0,19,19,0,0,0,0,0,113,681,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,37,66,90,0,0,0,0,0,0,0,0,131,6488,5316,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ05163B31,0,0,0,225,225,0,0,0,0,0,814,76512,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,140,825,90,0,0,0,0,0,0,0,0,435,744231,4066,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06545B22,0,0,0,52,52,0,0,0,0,0,246,1640,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,80,168,90,0,0,0,0,0,0,0,0,251,15397,5344,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06425F22,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,4960,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06676A22,0,0,0,51,51,0,0,0,0,0,323,20575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,293,90,0,0,0,0,0,0,0,155,318,200166,4769,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06061A21,0,0,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,90,0,0,0,0,0,0,0,0,0,1670,5394,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06054C31,0,0,0,57,57,0,0,0,0,0,312,16338,0,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,91,378,90,0,0,0,0,0,0,1,4,223,159374,4683,0,0,9,9
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06282A12,0,0,0,27,27,0,0,0,0,0,228,69,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,34,28,90,0,0,0,0,0,0,0,0,82,601,5314,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06417B21,0,0,0,69,69,0,0,0,0,0,288,1283596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,9780,90,0,0,0,0,0,0,0,0,296,12036446,5746,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ05738B31,0,0,0,35,35,0,0,0,0,0,85,376,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,14,47,90,0,0,0,0,0,0,0,0,40,3258,4643,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06287G21,0,0,0,38,38,0,0,0,0,0,179,23527,0,0,0,0,0,0,0,1,1,1,1,20,20,0,0,0,0,52,388,90,0,0,0,0,0,0,0,180,163,229063,4300,1,1,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06452A21,0,0,0,9,9,0,0,0,0,0,109,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,90,0,0,0,0,0,0,0,0,110,2106,4155,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06312B31,0,0,0,9,9,0,0,0,0,0,100,1002,0,0,0,0,0,0,0,1,0,2,2,11,11,0,0,0,0,24,128,90,0,0,0,0,0,13,0,2,74,8889,5689,0,0,9,9
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06376C12,0,0,0,10,10,0,0,0,70,0,25,479,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,56,90,0,0,0,0,0,0,0,0,29,4648,5285,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06055B11,0,0,0,3,3,0,0,0,0,0,9,78,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,9,90,0,0,0,0,0,0,0,0,6,648,6658,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06800A11,0,0,0,189,189,0,0,0,0,0,1043,4998,0,0,0,0,0,0,0,0,1,0,0,22,22,0,0,0,0,335,636,90,0,0,0,0,0,0,0,308,1002,47810,5408,0,0,19,19
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06300A22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,10375,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06808A22,0,0,0,10,10,0,0,0,0,0,55,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,9,90,0,0,0,0,0,0,14,0,48,3560,5555,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06543A31,0,0,0,7,7,0,0,0,226,0,38,10840,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,14,1538,90,0,0,0,0,0,0,0,0,41,96075,4774,0,0,5,5
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06720A31,0,0,0,596,596,0,0,0,0,0,4048,356019,0,0,0,0,0,0,0,4,7,7,7,226,226,0,0,0,0,1033,10246,90,0,0,0,0,0,107,14,474,3189,3422754,9953,3,3,121,121
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06815B31,0,0,0,37,37,0,0,0,589,0,207,24519,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,87,716,90,0,0,0,0,0,0,8,0,843,231186,4299,0,0,2,2
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06355F31,0,0,0,0,0,0,0,0,0,0,2,26,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,7,90,0,0,0,0,0,0,0,0,2,254,4621,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06514A22,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,13,90,0,0,0,0,0,0,0,0,0,202,4776,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06594A12,0,0,0,821,821,0,0,0,3,0,6200,2167231,0,0,0,0,0,0,0,11,11,12,12,158,158,0,0,0,0,1766,31807,90,0,0,0,0,0,84,139,418,5606,21085057,6841,10,10,49,49
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06059F32,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06514A11,0,0,0,48,48,0,0,0,0,0,228,67194,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,70,7598,90,0,0,0,0,0,0,0,0,183,648192,4357,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06452A22,0,0,0,25,25,0,0,0,0,0,161,621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,63,90,0,0,0,0,0,0,0,0,147,6053,5312,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06049C11,0,0,0,24,24,0,0,0,0,0,83,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,37,90,0,0,0,0,0,0,0,0,41,8022,4652,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06354A12,0,0,0,1,1,0,0,0,0,0,7,139,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,16,90,0,0,0,0,0,0,0,0,12,1346,5679,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06157A22,0,0,0,87,87,0,0,0,0,0,1184,179374,0,0,0,0,0,0,0,1,3,2,2,85,85,0,0,0,0,260,6810,90,0,0,0,0,0,213,53,59,734,1747024,4912,1,1,45,44
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06367A31,0,0,0,13,13,0,0,0,0,0,59,5690,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,9,157,90,0,0,0,0,0,0,0,0,17,55776,4354,0,0,7,7
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06924A11,0,0,0,208,208,0,0,0,0,0,848,34839,0,0,0,0,0,0,0,0,1,1,1,20,20,0,0,0,0,232,1196,90,0,0,0,0,0,0,0,6,705,229733,5441,0,0,17,17
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06287G12,0,0,0,53,53,0,0,0,0,0,248,584,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,80,81,90,0,0,0,0,0,0,0,0,237,5596,5313,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06026A32,0,0,0,27,27,0,0,0,0,0,107,6188,0,0,0,0,0,0,0,2,1,2,2,7,7,0,0,0,0,30,464,90,0,0,0,0,0,0,148,3,86,60523,5019,1,1,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06675D12,0,0,0,23,23,0,0,0,0,0,124,1956,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,43,48,90,0,0,0,0,0,0,0,0,119,19170,3779,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06594A21,0,0,0,199,199,0,0,0,0,0,1134,164313,0,0,0,0,0,0,0,2,2,2,2,4,4,0,0,0,0,350,12680,90,0,0,0,0,0,169,35,352,1012,1592690,4949,0,0,4,4
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06278C11,0,0,0,212,212,0,0,0,0,0,1032,286001,0,0,0,0,0,0,0,1,2,1,1,19,19,0,0,0,15,308,2350,90,0,0,0,0,0,10,10,232,1006,2806545,4473,1,1,6,6
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06557C22,0,0,0,296,296,0,0,0,0,0,2952,13928,0,0,0,0,0,0,0,1,5,4,4,1,1,0,0,0,0,531,727,90,0,0,0,0,0,4,47,26,1840,135660,8330,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06719A11,0,0,0,197,197,0,0,0,0,0,1460,39653,0,0,0,0,0,0,0,0,0,0,0,16,15,0,0,0,0,433,982,90,0,0,0,0,0,0,242,0,1277,369662,4558,0,0,6,6
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06305A12,0,0,0,2,2,0,0,0,0,0,8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,90,0,0,0,0,0,0,0,0,9,973,5401,0,0,0,0
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,UNJ06038D22,0,0,0,54,54,0,0,0,0,0,393,5205,0,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,124,402,90,0,0,0,0,0,0,4,0,407,50431,3438,0,0,1,1
1d522667-c651-41a3-813e-7497b49427be,2016-11-21 01:00,NY,1,North,NEW YORK,NYRNC065,2016-11-21 01:00,15,NYRNC065,PNJ06810D31,0,0,0,9,9,0,0,0,139,0,19,105,0,0,0,0,0,0,0,5,5,5,5,0,0,0,0,0,0,8,10,90,0,0,0,0,0,24,0,9,14,994,4024,4,4,2,2
